"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979"
"16060","Carbondale-Marion, IL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",314448,347017,390087,428740,487959,528866,628826,705697,766969,835300,940544
"16060","Carbondale-Marion, IL (Metropolitan Statistical Area)","2","Population (persons) 1/",109844,111942,114352,116113,115162,115944,119299,123226,125206,125985,127835
"16060","Carbondale-Marion, IL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2863,3100,3411,3692,4237,4561,5271,5727,6126,6630,7357
"16180","Carson City, NV (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",70983,86094,104264,122082,142199,163239,189435,220730,256190,311643,352566
"16180","Carson City, NV (Metropolitan Statistical Area)","2","Population (persons) 1/",15528,16041,18439,19991,22158,23808,25484,26094,27331,29972,31782
"16180","Carson City, NV (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4571,5367,5655,6107,6418,6856,7433,8459,9374,10398,11093
"16220","Casper, WY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",221687,241410,259416,276780,317814,389544,468746,517903,632083,769151,883607
"16220","Casper, WY (Metropolitan Statistical Area)","2","Population (persons) 1/",50779,51381,52121,53106,52814,53504,56088,58567,61526,65515,68354
"16220","Casper, WY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4366,4698,4977,5212,6018,7281,8357,8843,10273,11740,12927
"16300","Cedar Rapids, IA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",810377,867743,907248,981866,1117635,1220471,1361320,1485204,1624848,1842812,2051499
"16300","Cedar Rapids, IA (Metropolitan Statistical Area)","2","Population (persons) 1/",203783,206165,207532,207990,206982,207881,210055,211491,210846,211033,211937
"16300","Cedar Rapids, IA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3977,4209,4372,4721,5400,5871,6481,7023,7706,8732,9680
"16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",374473,402056,425498,477416,536494,598323,657255,715956,779494,878988,963986
"16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",99529,101127,103082,103103,104285,106640,108052,110183,110218,111166,112172
"16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3762,3976,4128,4630,5144,5611,6083,6498,7072,7907,8594
"16580","Champaign-Urbana, IL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",703007,726344,811945,865313,988309,1068777,1256855,1327481,1423545,1528483,1678202
"16580","Champaign-Urbana, IL (Metropolitan Statistical Area)","2","Population (persons) 1/",176157,178800,180014,179585,183233,184061,182530,185536,187177,188020,184480
"16580","Champaign-Urbana, IL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3991,4062,4510,4818,5394,5807,6886,7155,7605,8129,9097
"16620","Charleston, WV (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",982318,1095925,1186393,1297245,1421893,1576062,1768759,1968379,2189257,2439245,2730241
"16620","Charleston, WV (Metropolitan Statistical Area)","2","Population (persons) 1/",304197,303824,305473,306144,304424,303574,308748,311754,315639,318947,320992
"16620","Charleston, WV (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3229,3607,3884,4237,4671,5192,5729,6314,6936,7648,8506
"16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1127527,1279669,1383879,1517813,1680008,1959389,2213586,2459268,2651205,3009689,3372609
"16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",333836,336669,345034,354123,362524,377614,388945,402464,407216,417483,425158
"16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3377,3801,4011,4286,4634,5189,5691,6111,6511,7209,7933
"16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3333259,3627824,3966969,4475750,4996034,5433819,5847774,6537250,7243233,8208654,9274476
"16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)","2","Population (persons) 1/",986767,1011955,1031374,1052081,1067459,1078395,1083225,1090448,1101205,1119946,1140515
"16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3378,3585,3846,4254,4680,5039,5398,5995,6578,7330,8132
"16820","Charlottesville, VA (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",333081,359223,393550,450137,518261,579070,639537,714579,783820,895580,991241
"16820","Charlottesville, VA (Metropolitan Statistical Area) *","2","Population (persons) 1/",100227,101224,102848,108206,111489,114500,119504,121254,122257,123463,125144
"16820","Charlottesville, VA (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",3323,3549,3827,4160,4649,5057,5352,5893,6411,7254,7921
"16860","Chattanooga, TN-GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1225537,1330318,1474581,1674323,1872144,2054698,2230144,2492020,2755079,3145986,3430114
"16860","Chattanooga, TN-GA (Metropolitan Statistical Area)","2","Population (persons) 1/",369584,372113,380419,387034,395063,398683,401552,405890,411025,415992,423664
"16860","Chattanooga, TN-GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3316,3575,3876,4326,4739,5154,5554,6140,6703,7563,8096
"16940","Cheyenne, WY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",224470,252643,278822,316308,368918,421372,460198,499110,545964,633865,714130
"16940","Cheyenne, WY (Metropolitan Statistical Area)","2","Population (persons) 1/",55635,56619,57944,59997,62458,64789,64656,65603,66313,67001,69168
"16940","Cheyenne, WY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4035,4462,4812,5272,5907,6504,7118,7608,8233,9461,10325
"16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",36737631,39042067,41693277,45123683,49732970,54553129,58433668,64192731,71017879,78718037,86307014
"16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)","2","Population (persons) 1/",7819364,7895845,7955398,7972491,7966188,7973418,7988641,8014978,8047518,8067880,8055256
"16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4698,4945,5241,5660,6243,6842,7315,8009,8825,9757,10714
"17020","Chico, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",352188,381579,415603,461533,536861,630119,699800,766349,861046,974489,1130636
"17020","Chico, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",101057,102682,105916,112775,113223,117295,121626,125377,129470,131797,138531
"17020","Chico, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3485,3716,3924,4093,4742,5372,5754,6112,6651,7394,8162
"17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",6531620,6962971,7282265,7918571,8776113,9635550,10377321,11475193,12757286,14243878,15856620
"17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)","2","Population (persons) 1/",1685869,1700386,1708315,1706802,1717232,1715321,1713012,1723002,1733497,1747118,1754927
"17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3874,4095,4263,4639,5111,5617,6058,6660,7359,8153,9035
"17300","Clarksville, TN-KY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",459423,490355,551612,586784,762901,851095,891122,1033050,1111165,1219358,1357558
"17300","Clarksville, TN-KY (Metropolitan Statistical Area)","2","Population (persons) 1/",134366,135674,139678,138363,153046,158160,156167,159985,165292,166124,168638
"17300","Clarksville, TN-KY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3419,3614,3949,4241,4985,5381,5706,6457,6722,7340,8050
"17420","Cleveland, TN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",177450,194832,219046,250052,289286,306477,328845,373202,405364,463234,524542
"17420","Cleveland, TN (Metropolitan Statistical Area)","2","Population (persons) 1/",61277,62840,65350,67241,69648,71692,72406,73937,75881,77652,79631
"17420","Cleveland, TN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2896,3100,3352,3719,4154,4275,4542,5048,5342,5966,6587
"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",10334225,10739310,11259149,12122234,13319112,14613538,15457357,16767087,18581102,20527552,22408647
"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)","2","Population (persons) 1/",2304848,2318811,2312528,2277630,2266062,2247641,2237565,2219936,2213651,2206866,2184615
"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4484,4631,4869,5322,5878,6502,6908,7553,8394,9302,10257
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",118067,128305,144854,167854,189600,226270,258825,299824,345686,414419,475380
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","2","Population (persons) 1/",35005,35579,36644,39195,42519,44600,47365,48828,51565,55386,58728
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3373,3606,3953,4283,4459,5073,5464,6140,6704,7482,8095
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",213210,239328,273855,313756,349995,384608,439121,508891,579396,671254,763510
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",77287,82495,84820,90094,94934,99612,98699,102118,105615,112021,117089
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2759,2901,3229,3483,3687,3861,4449,4983,5486,5992,6521
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",912997,1072245,1171605,1372920,1580510,1736052,1868907,2016953,2188790,2528015,2888059
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","2","Population (persons) 1/",231952,241543,253897,273474,294996,299705,299777,297633,307449,312072,317132
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3936,4439,4614,5020,5358,5793,6234,6777,7119,8101,9107
"17860","Columbia, MO (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",337271,372582,409586,453446,523785,575620,641361,719394,798231,902522,1025875
"17860","Columbia, MO (Metropolitan Statistical Area)","2","Population (persons) 1/",105186,106363,107760,109595,113695,115683,113108,117187,118666,121087,121926
"17860","Columbia, MO (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3206,3503,3801,4137,4607,4976,5670,6139,6727,7454,8414
"17900","Columbia, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1307250,1458229,1616213,1823762,2066739,2366539,2609730,2864484,3126547,3486845,3918442
"17900","Columbia, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",393522,405343,420632,427654,438518,455302,461809,467203,477566,483307,491796
"17900","Columbia, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3322,3598,3842,4265,4713,5198,5651,6131,6547,7215,7968
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",999422,997883,1054760,1097129,1188217,1300484,1389281,1536069,1677630,1868015,1995826
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","2","Population (persons) 1/",264135,267760,266637,259408,250185,256975,262218,267778,266240,272274,272778
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3784,3727,3956,4229,4749,5061,5298,5736,6301,6861,7317
"18020","Columbus, IN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",224503,238843,261594,285134,332282,373571,380739,437420,495850,550984,608115
"18020","Columbus, IN (Metropolitan Statistical Area)","2","Population (persons) 1/",56201,57080,57662,58851,59716,60249,60844,61316,62371,63254,64113
"18020","Columbus, IN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3995,4184,4537,4845,5564,6200,6258,7134,7950,8711,9485
"18140","Columbus, OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4587665,4968990,5458636,5989818,6652006,7312298,7847629,8620957,9594795,10614320,11803035
"18140","Columbus, OH (Metropolitan Statistical Area)","2","Population (persons) 1/",1196669,1223517,1246879,1258508,1271417,1286905,1299613,1302532,1315830,1323883,1330412
"18140","Columbus, OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3834,4061,4378,4759,5232,5682,6038,6619,7292,8018,8872
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",941308,1038764,1133351,1232582,1372439,1560106,1765119,2013643,2121636,2449604,2816644
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",287061,286066,294016,302081,301233,300039,305639,311341,312679,314437,320820
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3279,3631,3855,4080,4556,5200,5775,6468,6785,7790,8780
"18700","Corvallis, OR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",171727,183578,205429,232456,263806,299249,338181,389271,446823,514888,569961
"18700","Corvallis, OR (Metropolitan Statistical Area)","2","Population (persons) 1/",51491,53943,54929,60135,59313,61230,61618,62299,65569,66955,68171
"18700","Corvallis, OR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3335,3403,3740,3866,4448,4887,5488,6248,6815,7690,8361
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",347178,397526,451674,512479,559571,617777,691636,757512,830796,949826,1042862
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",100074,104708,107706,112702,114864,116509,123878,124190,127380,128807,131677
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3469,3797,4194,4547,4872,5302,5583,6100,6522,7374,7920
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",326910,356715,385369,416815,454127,492609,530985,572138,635602,698318,773257
